SD_Instability_DA16,SD_Deprivation_DA16,SD_Dependency_DA16,SD_Ethniccon_DA16,SD_Instability_q_DA16,SD_Deprivation_q_DA16,SD_Dependency_q_DA16,SD_Ethniccon_q_DA16,PCODE3,count
0.4007011881176135,0.6606493627553484,0.8913002815630096,0.2559677512539181,0.9188917168084224,1.216003368806973,1.0545813512610303,0.6136964857512031,K0H,99
0.4661071276620425,0.658300865681687,0.8610082046228996,0.24206513699543317,1.0032311196808525,1.1168322707752059,1.0174590750087038,0.5871561114817153,K0K,228
0.41510221472431363,0.7408039059601532,0.7849566135315844,0.23588146630122897,0.9118399355413498,1.2488485384281833,0.8433738964102305,0.5438522002103396,K0L,158
0.4042062863192216,0.6548867844474041,0.7767787560797793,0.27826368637069554,0.8798201784808434,1.1417071915197634,1.0555742508926054,0.5186216896235604,K0J,69
0.3698063823883776,0.5047256787951282,1.0818630144579977,0.2196779355339965,0.7970707464864685,1.080236802110333,0.9244133878661521,0.4350227396517396,K0M,83
0.822467001341815,0.4443384255489941,1.2374356476505903,0.5713925780995669,1.3531483484679987,0.964226565054738,1.6562975937105853,0.9173131497117799,K2K,42
0.395185148096468,0.5229277133134635,0.6107216835570625,0.35347683727367557,0.9394550322265337,1.1439895634192303,1.1798497593106736,0.9837698055454996,K2L,33
0.44982801262389055,0.5254161129396645,0.9950608289653501,0.5152089889105268,1.0506334494776426,0.9832262562440762,1.51870063307527,0.9069623173877128,K2M,32
1.2963948190084282,0.8097718290211707,0.8315549195171376,0.41098215616929834,0.999093792292346,1.2937979144666532,1.5316704909195133,0.8501917942185291,K2P,24
0.6046595795369727,0.0007411893280397778,0.4059990501268604,0.07690947597581126,2.1213203435596424,0.0,1.4142135623730951,0.0,K2R,2
0.45488441536185426,0.34250678279068314,1.2422318018096201,0.3918528485549214,1.0178585540417864,0.6175608321302294,1.456063226690421,1.0178585540417864,K2S,37
1.219883750160289,0.2322792954033615,2.03624226871953,0.8007349900927252,1.5,0.33333333333333337,1.6914819275153699,1.1666666666666667,K2T,9
0.3361851236418911,0.2192467317355533,0.3139072500194034,0.5048806694932066,1.0,0.0,0.4472135954999579,0.7071067811865476,K2V,5
0.36602778129194186,0.17358730077437476,0.42442567318564345,0.6815203209754764,0.5063696835418333,0.4385290096535146,0.869718492622904,1.1821319289469756,K2W,13
0.4801590234190825,0.3097161217167533,0.567707123323429,0.48875373539155104,1.1379674067887362,0.7043983690882919,1.013391222886671,0.8513216142831533,K4A,71
0.43098396461370325,0.27418525608495004,0.5629139233008867,0.8022295294493814,1.0602749674192764,0.6183469424008423,0.9375953110592338,1.3920878193318216,K4B,18
0.2191102971131684,0.262877394814434,0.20355207631302047,0.20129262044915106,0.8997354108424374,0.7559289460184544,0.6900655593423543,0.8997354108424374,K4C,7
0.6458031369300724,0.6437639685009845,0.9272706197098268,0.20069528892743604,1.3887301496588271,1.325572652532805,1.4108423691100969,0.6690433824641326,K4K,21
0.35656405450878,0.323610807677456,0.8273722031728588,0.49234107044342745,0.8870412083230169,0.5712405705774795,1.4964871146156007,1.1516578439248717,K4M,20
0.2626545152560007,0.33851820005136324,0.5693615071232403,0.2696641499565031,0.7762500258061847,0.7679476477883045,1.3913653136029502,0.8548504142651103,K4P,13
0.309245278146196,0.379796372063397,0.42015664794511765,0.22746118665206053,1.067872125861979,0.936585811581694,1.1290942392774796,0.6578362547106201,K4R,19
0.8284707252675904,1.2468306144763117,0.9566152855919204,0.35403863209591213,1.1231822922119372,1.275207373784298,0.9478721108153455,0.7615773105863908,K6A,26
0.8625984980617561,1.4564920865299151,0.8654639180725009,0.4341282493350872,1.1925877318733684,1.3977075866898252,0.9705163470424717,0.9869318134573185,K6H,79
0.8753767295036542,1.126493482724635,1.715196266149739,0.41498597544447297,1.1875421719907089,1.1960348344576621,0.9586596581065523,1.0100707475121518,K6J,39
0.4142750465820176,0.4398504681067335,0.24193624901256178,0.23503857041058535,0.8864052604279183,0.9258200997725514,0.5175491695067657,0.7440238091428449,K6K,8
0.16095647273361882,0.2700577079951628,0.3911382175186929,0.2911388713859787,0.6324555320336759,0.6324555320336759,0.8944271909999159,0.5477225575051661,K6T,6
0.9265177882391276,1.0167818744836417,0.8484343567843137,0.2642001756523085,1.3057679112392697,1.295937649137424,0.9762743873801004,0.7495380788380958,K6V,69
0.6699048092357311,1.060957261044199,0.8116825278654777,0.2230073557081111,1.2939823197796942,1.3556566224707423,1.084255392468749,0.636300281927085,K7A,41
0.5350308145696384,0.4724391989397084,0.617953386167329,0.2161449924187352,1.1138409721454614,1.0735019408982451,1.1930428150931032,0.7511132557708274,K7C,34
0.6987119822986123,0.7380826382253469,0.7674000979292489,0.25138898724946385,1.011599393699568,1.3940349110884322,0.8981462390204986,0.5567764362830022,K7G,25
0.7758770555201487,0.5703205012765632,1.0207627923154428,0.16216724787476022,1.2244017575393895,1.1832159566199232,1.0041928905068676,0.4058397249567139,K7H,35
1.0754161505620583,1.682072046897815,0.8837446280216985,0.47868361003396864,0.9709122190034276,1.5700850004261346,1.3956182726106385,0.9539468086786069,K7K,53
1.482677809649177,0.6721830740727602,0.9444431102879395,0.5507575961766995,1.426557819422905,1.2102233517311565,1.3410307714960747,1.1865700856202455,K7L,59
1.08545549051765,0.7955975672468562,1.0210359719509932,0.5321248452596267,1.2075710530239063,1.2525922488073091,1.3705191661593525,0.9933322006053632,K7M,80
0.5100183111756417,0.7525074609810192,0.7267625230700666,0.25558780979306833,1.0681880176381127,1.224744871391589,1.4366984945013912,0.7510676161988108,K7N,13
0.7538474011655006,0.5222011424203299,0.8304606802484745,0.3029742858071984,1.3518824678560455,1.1564767285359963,1.2054882705540315,0.9070061182385527,K7P,29
0.6591190480320933,0.8429457318203866,0.7153149901632837,0.26491102655209187,1.133543397899099,1.3342258917285073,0.9705995528865095,0.6963624307217003,K7R,36
0.6902902362638769,0.693490608110043,0.5509814273635131,0.3108199220193014,1.3203534880225574,1.2909944487358056,1.1430952132988164,0.7118052168020874,K7S,25
0.7019240416891552,0.7419183533874111,0.7661761737437035,0.20995320913837384,1.1617890060511336,1.2136335542250332,0.8200084103858011,0.5109635445336238,K7V,29
0.7311986899461802,0.8472873892197584,0.9222203370914956,0.21364347560635338,1.2545427657200086,1.2817398889233114,1.1536985776897124,0.5627918743883488,K8A,50
0.3715732911018336,0.4706570647946133,0.28981964841542657,0.17250314479321122,1.1547005383792515,1.0,0.5773502691896257,0.5773502691896257,K8B,3
0.6924802052780848,0.39603705886220264,0.6574859437400111,0.22098808085454255,1.3932610920384718,1.0145993123917847,0.7174300539794394,0.781213234429025,K8H,17
0.9417336670826019,0.9641660524983543,1.0226135900226385,0.35900271483657414,1.3278133577660198,1.4317728726873937,1.1613600954419927,0.8486776973329103,K8N,62
0.8739969693758493,0.9343584976641204,0.9170313818289337,0.3123895495745126,0.890921494594548,1.0509766507118006,1.317353267030705,0.8604639986831942,K8P,38
0.20804986100426023,0.3629830486412475,0.4774437360972005,0.1774465138339996,0.5773502691896257,1.1547005383792515,0.5773502691896257,0.5773502691896257,K8R,3
0.8276171493465443,0.8748925020208433,0.9978311083147476,0.2998838347642176,1.3400519946520462,1.1968002452655453,1.1652336347526608,0.842183580318088,K8V,57
0.7835145573942215,0.9420208915815106,1.3610063092484213,0.2923534064869962,1.2765694770084508,1.3265024181165455,1.130233768637265,0.6811836617185655,K9A,54
1.0823225274031931,0.8658974926656477,1.0907911236617371,0.31195006745100134,0.8107483735229248,1.0992421631894098,1.2906650713994752,0.8586296628693791,K9H,49
1.028767922838715,1.1320160766844223,0.8869608695701358,0.41364440040627154,1.2588176965419369,1.4499081615660852,1.2419846106920474,1.0258681680809612,K9J,97
0.45766448384772196,0.38618718678841046,0.5824295491242162,0.31050883791375533,1.2153699778283713,0.9633818428657449,0.985184366143778,0.9074852129730301,K9K,18
0.4113176605183123,0.5679967453410132,0.57474695530389,0.3049082949502251,0.9870962335856491,1.1657505560686467,1.126601424298216,1.0500305245868344,K9L,13
0.7574926259676463,0.9181163097055798,1.019900080851722,0.3038726962212835,1.1862713934865516,1.1591006551669472,0.919046000224093,0.8365698837738577,K9V,52
0.2295032709940762,0.36872269896833515,0.32538024337125854,0.192804328842444,0.7089175569585666,0.9604352645732546,0.8086075400626399,0.5767948575466911,L0A,40
0.3735965875784952,0.37449920170942996,0.5432039125527912,0.2726855958191974,0.8993796160389378,0.85199254201097,1.0678337176857333,0.7732373292014567,L0B,59
0.21912666937003666,0.3985850636751499,0.6544603456882221,0.2367706356727599,0.7121306936069978,0.9312365038082192,1.0533877104130263,0.7269941534212875,L0C,34
0.37142522680229695,0.5421030072192591,0.7237461672535217,0.2599282652414422,0.9273305477808899,1.026852815826154,1.096570720007049,0.7538002414856741,L0E,53
0.3305917676139364,0.3875129802109912,0.9844272372814101,0.2880687733001694,0.9472374422127878,0.9090191359227177,1.1389726826969224,0.7936148696965731,L0G,96
0.5188568383466707,0.25726961955954913,0.4986498874077754,0.976938562960549,1.1657505560686467,0.7510676161988108,1.126601424298216,1.3008872711759818,L0H,13
0.30361530895292976,0.3239242329416252,0.4487029341234729,0.5258566445168951,0.6875516509523286,0.873862897505303,1.044465935734187,1.1361818036340359,L0J,11
0.3472575505289969,0.6463854757068557,0.9007469797749271,0.20649828957137073,0.8325078419634815,1.118078266446938,1.1125743939971915,0.4967219275080643,L0K,101
0.3480418619520251,0.5341939729161541,1.2015676620896103,0.3212175326412092,0.9402660127449862,1.109427314090232,1.2226824757148165,0.8732527553260437,L0L,102
0.5034659751767008,0.4905336701251059,0.8809121944474112,0.360603515228133,1.1193802071650056,1.1185923734905172,1.2354352768333097,0.8663222565134022,L0M,83
0.26714759292051904,0.4075501437228187,0.4087625579293407,0.22723774665030133,0.7698646777865489,0.9991083368712844,0.8941282014575489,0.778498944161523,L0N,34
0.23759866853220235,0.36846987144590576,0.4563132873032668,0.36735574972803003,0.6950761858843502,0.8930682225913253,0.9308043624379955,0.9986495604912494,L0P,39
0.3856319698190198,0.4179285689135652,1.2065871268323212,0.3769364817932071,0.9869861587334993,1.016024013011828,1.1224146174092244,0.9179350002252681,L0R,118
0.4245823220708205,0.5309520949379863,0.8449799073009289,0.29404048428217316,1.00062894886003,1.1677038890295843,1.007862024961233,0.7900809233724148,L0S,94
0.7565151404904598,0.6456921661811114,0.8682283162649838,0.2391376855667404,1.2357293502329008,1.1429375776070652,1.1337042318370718,0.6052820552158856,L1A,37
0.3468927448070998,0.4280673088435764,2.4418917494471732,0.32825199126226445,1.0930714500000422,1.0021621646864365,1.3322506426689293,0.9211323729436766,L1B,22
0.6395379332305942,0.6086111999749512,1.2104932920632965,0.34337535230999966,1.241110560714503,1.2384228782899835,1.426205265282313,0.923689621889344,L1C,74
0.3656562430695061,0.4458182895447833,1.5338447666053892,0.3538886128271335,0.9693011956898953,0.916111517744714,1.4616968256932834,0.890921494594548,L1E,38
0.9674686716209469,1.014763907515628,1.294554534450962,0.49832756135760453,0.9586025865388216,1.0946223998247973,1.4158688797641839,1.0802068537307319,L1G,75
0.8903011491522838,1.2035028008263249,0.8173672261081538,0.5857552257303534,1.147676072645137,1.3423258214112455,1.3075368854620193,1.1139151430262206,L1H,89
0.8512854446713463,1.2801340798725942,0.7801885005008108,0.432658957351057,1.1191239094610932,1.1302825869374027,1.2967035304563173,1.0294013990616742,L1J,84
0.46475909408235455,0.6878289549224477,0.6377248548512325,0.5611170549727246,0.9992153784590284,1.1805615147869586,1.2303355193588774,0.9849853188912882,L1K,51
0.449552595331401,0.45586403211267756,0.6230934576249664,0.8918592591345451,1.1690451944500122,1.2110601416389966,1.2110601416389966,0.8366600265340756,L1L,6
0.4808124924626603,0.2398871384652066,0.6399714405685961,0.40118177798996313,0.8243602928775248,0.625617974056345,1.02548179078217,0.71542152399075,L1M,31
0.9616476383536077,0.7818169079505517,0.8632227848932507,0.45616189636546384,1.4426968100347455,1.3458788057123203,1.3506741998529401,0.9734591822564166,L1N,88
0.7830661216705408,0.6000782717833265,0.8869419004941136,0.6506882751081816,1.06321906614239,1.1541298931561732,1.06321906614239,1.0576280419404613,L1P,23
0.4691238316361204,0.5142713912521396,0.6502205930737412,0.4560041748616781,1.019545822516343,1.0542906724690007,1.023532631438318,0.5602765160490757,L1R,57
0.7955375575854724,0.8637102525556465,0.9994835452642203,0.8159744788302402,1.3504889469144885,1.2348010518894679,1.4347821073549798,1.191675846948705,L1S,73
0.47004452890459986,0.5312088035854127,0.400674358922049,0.6023544826467296,0.7546270769833637,1.12445486088914,0.8259057168736375,0.5222880528277306,L1T,80
0.6312523239404755,0.5580813579819704,1.0362749056218727,0.5855750569978823,1.2164015854076378,1.1768468231717368,1.1633014328849387,0.7982877545538125,L1V,84
0.4581470885980945,0.46835048370750726,0.4281182554473772,0.32884353986969866,1.081642611455492,1.0327160611969717,0.8185051856379751,0.8304547985373997,L1W,29
0.164580377440185,0.530748561889128,0.3375344484392027,0.6720264727816241,0.5762035942360842,1.0659471779799345,0.7993052538854533,0.6372477195601849,L1X,28
0.4290620022751991,0.3527678455221989,0.8269627515655581,0.31664271578475284,1.0,0.9511897312113419,1.7320508075688772,0.9759000729485332,L1Y,7
0.30527402088421013,0.4172006586137869,0.28029280039814086,0.6526111360167071,0.5895922723535711,0.9660917830792959,0.30079260375911915,0.46291004988627577,L1Z,21
0.6255671485578177,0.7783179202910616,0.4952038567152973,0.3610217856340176,1.1530989102302514,1.0809009085913235,0.7120789644505048,0.8929608234732722,L2A,32
0.9122026218265742,1.1155365501211456,1.4944337434802129,0.5229222651178533,1.0692844222316344,1.3635215393323445,1.2852306082310074,1.1894311849698584,L2E,63
0.7154008822150846,0.9334383022521748,0.6303647490846445,0.4744568110937063,0.9888264649460884,1.0556884552168384,1.111616046884101,1.0626819511466867,L2G,55
0.6780639206119142,0.677728250286838,1.9040771857992,0.5356294128876663,1.0580309967188226,1.1810294913915325,1.4576615463133795,1.0289915108550531,L2H,34
0.7225612183775837,0.5089327459442106,0.8363301903933241,0.31931155657787613,1.0665674557036406,1.0046189622236181,0.8629652337776966,0.9172076325837248,L2J,28
0.8133645139181773,0.8851182596358669,0.899450163944027,0.46981121743311355,1.3175181385766888,1.3000427117419076,1.1087126707837451,1.0946724503999943,L2M,62
0.7344787589941211,0.6988639963805258,0.8576035507561606,0.3572427432257517,1.227594444511569,1.3531029122963447,0.9353676541860715,1.0449372136989983,L2N,54
0.7249388297782683,0.6957638906876981,0.6346063331948227,0.31700082033230403,1.0908712114635715,0.6244997998398398,1.0519822558706333,0.7637626158259733,L2P,25
1.1145090241019353,1.0827343480987572,0.8017995588044244,0.47138919843494353,1.3013534825770883,1.5112536081117196,1.2588984210179957,1.050717288388914,L2R,69
1.032059486661384,1.1231193870568383,0.9075609433942721,0.46381076308550234,1.4466312368685639,1.6350495701275216,1.4024028918138118,0.8798826901281197,L2S,32
0.7647085639377531,0.6739697144177358,0.7197095178218219,0.3797240300143668,1.097578408394179,1.302269723501448,0.9428090415820634,0.7647191129018726,L2T,19
0.7640369892741995,0.793100981578527,0.8042076959030359,0.4538866742729863,1.0595190631419948,1.4035285793735301,1.35201959647311,1.02548179078217,L2V,31
0.8686227153655343,1.077745174082728,0.9498161629969766,0.8528446693722882,2.0615528128088303,1.707825127659933,1.7320508075688772,1.2909944487358056,L2W,4
0.7880588233700908,1.236308171648251,0.575351949612366,0.3616953116891333,1.1799608859227886,1.3896889692429135,0.9276885579794873,0.9333250082878799,L3B,66
0.6939376354574146,0.6808385023870825,0.8303434099854129,0.3117230809094671,1.0058651529317202,1.1430952132988164,1.0817560161290403,0.886942313043338,L3C,51
0.6546747921142284,1.0059570066390688,0.8431164880057731,0.2508682607028415,1.0597750342044878,1.2956383286545203,0.6909974511367444,0.688821075805956,L3K,37
0.6892549398726727,0.5795507224737793,0.8220334899617353,0.2235400570726182,1.2327076503157992,1.2645909549735082,1.3101905167888375,0.7904627183124042,L3M,39
0.5810289162350839,0.3907246978175589,0.7119642403243818,0.755665472113559,1.0210399221002686,0.9202428195030086,1.1612357505986752,0.7600379317229224,L3P,75
0.6896631835418493,0.7593726949811433,0.9276486803424024,0.7723164229372976,1.156068783255124,1.32767543912854,1.009216784699164,0.457300511594122,L3R,82
0.26573156208586657,0.5110562907451051,0.33498765185343965,0.5162512573276151,0.5235208439728777,0.8555621146278813,0.8665112525765323,0.0,L3S,55
0.7949597405373197,0.4925454094992417,0.6458982775729286,0.8194691135375061,1.3658155625887625,1.0349468649015015,1.1066881042735004,0.7342134288385894,L3T,68
0.743275381086854,0.9514457989797245,1.0183056691462993,0.3107807569540146,1.009813395137416,1.3733068800649968,1.146299302042952,0.8864473609413919,L3V,88
0.5638448235002963,1.0381143232978938,0.40554491387348307,0.42378269198550395,1.1528366137768682,1.0564700810993488,0.5992827253861374,0.6290460434111185,L3X,31
0.7860767914067368,0.7560739709282543,0.7298980144764651,0.5260221279458563,1.3586123926193714,1.270952980022542,1.3857294967020424,0.9231036686293342,L3Y,86
0.63939317331606,0.5323522700261556,0.5725506052860603,0.4391751674369812,1.245496087589873,1.1242177485783114,1.235334133005345,0.998317913022793,L3Z,35
0.6340816892134151,0.36907531181551384,0.9889988813406003,0.58794171728121,1.1704609597722393,0.8289171213579427,1.3458494649257824,1.169331498002116,L4A,44
0.7849562266371555,0.3218247260372953,0.4644540024707132,0.48597647715426195,1.3287801043274863,0.8031922840253417,1.0308376509549224,0.26208179770229884,L4B,55
0.8640189505281916,0.6566832611646217,0.7743571482657405,0.7186180762366873,1.4056401783613124,1.298066968353601,1.2389025099392843,0.6225345071547642,L4C,128
0.4029625996036566,0.3264420286479508,0.5160159670127492,0.629025911878216,1.118033988749895,0.812727700887249,1.164157703189193,0.6069769786668839,L4E,20
0.7716047036375242,0.7308463751870893,0.8550779550818145,0.43806277204974003,1.400753217027468,1.255606984342451,1.3071546786110066,0.8335637162341085,L4G,63
0.25548539137838405,0.4271978748055593,0.5691173372266839,0.5648579687042435,0.30477572710378376,0.982429085768095,1.0724820310016763,0.835531691527718,L4H,53
0.6472869959271472,0.3557430765942453,0.8334961034308522,0.44876882687906267,1.1288355768003469,0.7992156808192354,1.257537412422633,0.5871256210091337,L4J,97
0.39988052579762884,0.48051403069863036,0.6643592851211758,0.44391219293092116,1.0997835284835873,0.9759000729485332,1.3732131246511903,0.4879500364742666,L4K,15
0.621775670625516,0.5790197694436117,0.8181980416471554,0.5161761016681,1.1419881235641611,1.1492325458021757,1.4204295196978305,0.8387633778878295,L4L,89
0.9470131284137343,0.8327003096519364,0.9423945896326159,0.4417501744125697,1.2193976763424257,1.3220146641687556,1.3302274055570535,0.9985137470111751,L4M,101
0.9067614155609499,0.7811146025880359,1.2194242731146472,0.40829209414425033,1.2759630339859431,1.2508343389114733,1.276365498383914,0.8683944296601733,L4N,177
0.39044764478923344,0.609012162165606,0.5781179055102855,0.3279395924663514,0.9589119850757687,0.9383431168171101,1.152409988019804,0.854685793071377,L4P,41
0.7208695947118592,0.992825467480247,1.1030912945687947,0.32047115148781136,1.1618711757395466,1.2482545953785713,0.9101373218525951,0.7846816933708893,L4R,43
0.6584950362587699,0.44325312800878724,0.6637437630318717,0.590011863647446,1.2287723234696089,0.928256472668725,1.0724726702618104,0.518434859512082,L4S,23
0.46252255326183794,0.554960429023468,0.4253907749442522,0.701057357945625,0.99123605458917,0.5569141388146238,0.9838731350376213,0.1270001270001905,L4T,62
0.20695175310642885,0.6407287796614605,0.15099066978376643,0.6918163338486546,0.0,0.0,0.0,0.0,L4V,2
0.6402147365994545,0.7698750318261841,1.3607490402508686,0.8727198991689645,1.3732131246511903,1.2955969390869324,1.3053613499595635,0.9258200997725514,L4W,36
0.7673146155331145,0.9524892875359747,0.8440871613753899,1.2365011338500276,1.3772215255487341,1.4142135623730951,1.5597983890531344,1.2328534123049195,L4X,24
0.8351472896979615,0.7870830444518585,1.0024238847291072,0.9497116020550149,1.3704191988175753,1.4385799230915017,1.3439112920783163,1.0511317942011305,L4Y,41
0.7737958529052441,0.7390308563822628,1.277398214775615,0.7742237110260275,1.4072824786197051,1.1998942870984162,1.5319017737431675,0.5420967826651423,L4Z,44
1.0378109276412102,0.7020903506526334,0.6572929751293587,1.131459268838665,1.4739110533215525,1.0537844743083833,1.3617896568670107,0.9412924946534638,L5A,59
1.0557179078564813,0.7318242425090277,0.7195135682945707,1.0599475733595491,1.5777098635987277,1.2387861780664788,1.323469805867903,0.559524606041502,L5B,54
0.5423197418385071,0.6525312545046206,0.4273209206582314,0.7436416144078769,1.1026976144825504,1.2333920863404886,0.9978237188567144,0.5406205059012895,L5C,46
0.7583137254126199,1.018128256277394,0.7187707736177814,0.5103302846319449,1.1791845447071423,1.3380867649282653,1.2611408289624877,1.023532631438318,L5E,21
1.3471730336140635,0.6440750619992416,0.5348710888651401,0.4425055719497781,1.5872994422979931,1.367248832279395,1.1068989227681203,0.8301741920760902,L5G,37
1.060110867952972,0.46757312384960953,0.43513720840680453,0.41144629265647636,1.5098244575026323,0.9548968305472835,0.8823234234995203,0.7017642896867651,L5H,31
0.6984715820197348,0.5983187020069193,0.8973399728328653,0.5473318390492927,1.2583057392117916,1.231323053704849,1.2364916354855986,0.7665409539050118,L5J,49
0.7819283833313764,1.0125714757034157,0.7296371692074121,1.1808416524488023,1.337600010905274,1.4142135623730951,1.3301243435223524,1.0377490433255416,L5K,27
0.6582560516142791,0.745318638734044,0.7717405375138164,0.7002313444536892,1.2708713041199768,1.2789909324866313,1.0806025464314053,0.7505691422294689,L5L,70
0.7519508230175862,0.5825694825588623,0.5567789975227129,0.8168257671537554,1.3168029011409967,1.0332163843451994,1.2074138313865581,0.47159660040816104,L5M,114
0.6077377221778225,0.4083191587185542,0.4474488577678687,0.6903748842277625,1.1290186762117336,0.9248987327175302,0.931408271125701,0.7263310088749386,L5N,117
0.7384006197403731,0.5541057207384468,0.5105506624394346,0.4983326483955411,1.3664222021584307,0.8716019289105664,1.2208959548001612,0.0,L5R,43
1.138646147119311,1.9468874823826827,0.1955584166057079,1.0308001406476497,2.1213203435596424,2.1213203435596424,0.7071067811865476,0.0,L5S,2
0.8062179275858915,1.0755531556079403,0.184992728371073,0.9047258343187696,1.6431676725154982,1.3038404810405297,0.5477225575051661,0.0,L5T,5
0.5820564759046344,0.5762714975223128,0.42901245177963626,0.6564171796328409,1.0400433360418546,0.9819292798689648,0.9608011412347448,0.16663312875171465,L5V,71
0.19900957904037653,0.31277025159119676,0.2522806488294352,0.6249667798824072,0.19245008972987526,0.7916947813271392,0.44657608470472243,0.2668802563418119,L5W,27
0.44826670905147065,0.39660483999956275,0.7200822931092102,0.6351786317915635,0.943502028843273,0.9443329422837863,1.2652210533047141,0.8,L6A,51
