Pop2016,Instability_DA16,Deprivation_DA16,Dependency_DA16,Ethniccon_DA16,Instability_q_DA16,Deprivation_q_DA16,Dependency_q_DA16,Ethniccon_q_DA16,PCODE3
565.0192307692307,-0.26430794426923077,-0.0508073978846154,0.3147417364423077,-0.9580321908269233,2.8846153846153846,3.1538461538461537,3.6923076923076925,1.1730769230769231,K0B
517.7244094488188,-0.38030709786614186,-0.13319637033070858,0.2951868472283464,-0.9199565339291337,2.5196850393700787,2.9606299212598426,3.62992125984252,1.330708661417323,K0C
664.1895734597157,-0.5639771464123222,-0.670086800369668,-0.26230921802369667,-0.7530715152559244,2.118483412322275,1.933649289099526,2.6161137440758293,1.6966824644549763,K0A
522.2136752136752,-0.3885775275470085,-0.08607510095726494,0.483296101854701,-0.9362574678376062,2.5555555555555554,3.051282051282051,4.051282051282051,1.2820512820512822,K0E
586.0192307692307,-0.4355148547788462,-0.4064274707692309,0.3859725532884616,-0.9307542494038461,2.451923076923077,2.423076923076923,3.8076923076923075,1.2884615384615385,K0G
496.06666666666666,-0.4544855405333334,-0.6438351585000002,0.07151697413333334,-0.4912406848333334,2.2666666666666666,1.8666666666666667,3.2,2.433333333333333,K1E
714.8333333333334,-0.34958698430000024,-0.6569085468666667,-0.015444384983333335,-0.15816962208333338,2.3666666666666667,1.9166666666666667,3.15,3.15,K1C
546.96875,-0.10771330703125001,-0.09370365856250003,-0.013174505093749917,-0.013289113625000022,3.0625,3.09375,3.125,3.21875,K1B
597.5813953488372,0.15183202458139536,-0.11444002209302333,0.3565348054186046,0.29416330686046516,3.302325581395349,2.86046511627907,3.604651162790698,3.511627906976744,K1J
613.1,0.9863511923999999,1.1498109278,-0.08014888258000001,0.45800467185999993,4.34,4.1,2.62,3.86,K1K
570.2333333333333,1.9970978174666667,0.8656925452333335,-0.0059480234333333755,-0.013764600733333335,4.9,4.3,2.8,3.3,K1L
504.7692307692308,0.6588407704615383,-1.0816718053076924,0.3150900517692307,-0.4123212596153847,3.923076923076923,1.2307692307692308,3.3076923076923075,2.6923076923076925,K1M
687.9032258064516,1.2711573241612901,-0.24486821835483868,0.1169890622903226,-0.24592471164516122,4.161290322580645,2.6129032258064515,2.935483870967742,2.7419354838709675,K1A
558.8444444444444,2.1384554407111116,0.2253942660444444,-0.21160804173333328,0.3068159996222223,4.688888888888889,2.8222222222222224,2.3777777777777778,3.511111111111111,K1N
575.18,0.6547270077,-0.8756462029799998,-0.4079745838799999,-0.26708205946,3.92,1.54,2.18,2.9,K1S
566.5666666666667,2.3692045350999993,-0.3104133466333333,-0.5425103896666668,-0.014245186599999985,5.0,2.466666666666667,1.9,3.2666666666666666,K1R
759.0,2.206666283,-1.1086093518,-0.26374883120000003,-0.2849704286,4.8,1.4,2.4,2.8,K1P
554.1666666666666,1.0089446694722222,-0.7442555089444444,-0.37569889775000004,-0.41029882952777774,4.055555555555555,1.8333333333333333,2.25,2.611111111111111,K1Y
715.4871794871794,0.6843041452307692,0.39144602717948707,-0.4690139993846154,0.11904332943589743,3.8974358974358974,2.923076923076923,2.2051282051282053,3.282051282051282,K1Z
697.8181818181819,0.21616916757575758,-0.6129099301212121,0.10732300530303032,-0.3266805906969697,3.212121212121212,2.0606060606060606,3.0606060606060606,2.8484848484848486,K2A
1018.0212765957447,0.5767588003404255,-0.08485778514893617,-0.15076115851063834,0.2450058684255319,3.702127659574468,2.765957446808511,2.851063829787234,3.4893617021276597,K2C
596.4819277108434,-0.3224718443012048,-0.44770562789156604,-0.3365249436385542,0.28213001897590356,2.6626506024096384,2.325301204819277,2.6144578313253013,3.7349397590361444,K2G
620.6060606060606,0.2926913076969697,-0.21948389060606072,0.3106161156969698,0.31103678009090907,3.393939393939394,2.696969696969697,3.5757575757575757,3.4545454545454546,K2E
676.1204819277109,0.14522359101204818,0.006663494963855479,-0.19152129987951816,0.4962153746385542,3.36144578313253,2.6626506024096384,2.7228915662650603,3.5783132530120483,K1V
841.2291666666666,0.04896442858333333,-0.27455992702083326,0.24500903908333335,-0.14906453679166667,3.3125,2.5208333333333335,3.4791666666666665,2.9166666666666665,K2H
776.6904761904761,0.9619355412380951,0.5585207996666666,0.1559141908333333,0.38309542852380957,4.261904761904762,3.5714285714285716,3.0238095238095237,3.4523809523809526,K2B
903.379746835443,-0.6617935888860758,-0.7599772973037976,-0.7108147708481016,0.09983849148101263,1.8987341772151898,1.7215189873417722,1.8354430379746836,3.5443037974683542,K2J
1412.8648648648648,-0.20386679243243253,0.055239285405405444,-0.6328557270000001,0.8095874588918919,2.864864864864865,3.189189189189189,1.9189189189189189,4.378378378378378,K1T
590.1666666666666,0.09405314686666669,-0.4345099989,0.39147455640000006,-0.09036434403333332,2.966666666666667,2.2666666666666666,3.7666666666666666,3.1333333333333333,K1H
728.1020408163265,0.29594461689795926,0.08690368071428574,0.01395414973469385,0.32148213493877553,3.4285714285714284,2.8979591836734695,3.020408163265306,3.5306122448979593,K1G
973.2727272727273,-0.6114144598181818,-0.9096679050909091,-0.658334940909091,0.029249020090909093,2.0,1.3636363636363635,1.9090909090909092,3.4545454545454546,K1W
1441.5,-0.249887902,-1.1226959879999998,-0.461309294,0.05949025800000002,3.0,1.0,2.5,3.0,K1X
598.989898989899,-0.4167072533939393,-0.26847383870707076,0.5454292980404043,-0.9269787109090912,2.505050505050505,2.6363636363636362,3.898989898989899,1.303030303030303,K0H
593.469298245614,-0.38750653006140356,-0.12739532359649128,0.5585855871052632,-0.8819492939780705,2.5482456140350878,2.93859649122807,4.004385964912281,1.4429824561403508,K0K
617.373417721519,-0.3439327350506331,0.046326786012658265,0.8736461409810131,-0.9298012919620252,2.6772151898734178,3.240506329113924,4.3924050632911396,1.360759493670886,K0L
588.1014492753624,-0.37277948820289863,0.10806613342028985,0.7454294832173916,-1.012234108057971,2.5942028985507246,3.4057971014492754,4.27536231884058,1.2318840579710144,K0J
709.6144578313254,-0.3091936903012049,-0.02014101336144578,1.0838658228433733,-0.986167982240964,2.783132530120482,3.253012048192771,4.409638554216867,1.2048192771084338,K0M
