TotalPop2016,Instability_DA16,Deprivation_DA16,Dependency_DA16,Ethniccon_DA16,Instability_q_DA16,Deprivation_q_DA16,Dependency_q_DA16,Ethniccon_q_DA16,PCODE3
21596,-0.1278263047834784,-0.320681025528848,0.8470039068607146,-0.9473579365361638,3.0075939988886833,2.6063622893128358,4.159335062048528,1.1874421189109094,K7H
33099,0.9862096450861055,0.6377577499240762,-0.16460720407468507,-0.2338994581693707,4.094111604580199,3.3816429499380645,2.834073536964863,3.0703646635850026,K7K
40712,0.4317214854844763,-0.5960043981646198,-0.009181555630895046,-0.3500943724411966,3.1240420514835923,1.9482216545490274,2.923462369817253,2.828158773825899,K7L
49998,0.5314444689933198,-0.07831628030711232,0.3784863715682629,-0.3642529102198688,3.6809272370894837,2.9556382255290212,3.719248769950798,2.623744949797992,K7M
8422,-0.13811059396521017,-0.2059010793454049,-0.15969443714545237,-0.5210153559116599,2.9905010686297793,2.762289242460223,2.874020422702446,2.478508667774875,K7N
25076,-0.2846586271536529,-0.6479199124519861,-0.1962338722347663,-0.3332711930876136,2.6501036847982133,1.9126256181209125,2.6773807624820547,2.837573775721806,K7P
18990,-0.15201751954955237,-0.004348019208899452,0.5683413940916272,-0.8406568558962613,2.937809373354397,3.061242759347025,4.057451290152712,1.517008952080042,K7R
17490,-0.06334668803916525,-0.25926784300640365,0.38426512277753005,-0.8183123670031447,3.1056603773584905,2.648427672955975,4.018010291595197,1.6238993710691825,K7S
18037,0.011631195730775647,0.1411813014704218,0.7904221584680378,-0.9719207735755947,3.2626268226423463,3.4279536508288517,4.390419692853579,1.2151688196485002,K7V
31580,-0.019236738270361004,0.08350897323974031,0.33140493169810004,-0.846919807761463,3.2104496516782772,3.1607663077897405,3.567479417352755,1.4064597846738442,K8A
1685,-0.3840271787210683,-0.5441038006094955,0.5028202429335312,-0.910323121691988,2.3792284866468845,2.0676557863501484,4.378041543026706,1.3103857566765578,K8B
15004,-0.04070108077252732,-0.7770869099990667,-1.1043610552780592,-0.5372619641829512,3.1468275126632896,1.6268994934684085,1.3751666222340708,2.313649693415089,K8H
39232,0.04144822489992863,0.01257670636044554,0.4487486243456362,-0.6427534019900084,3.1577793637846656,2.9408900897226755,3.755454730831974,2.0661449836867862,K8N
22600,0.7537833042252655,0.785834344616593,0.5443895606718141,-0.43567801493477876,4.273893805309735,4.198141592920354,3.893141592920354,2.5616814159292036,K8P
1666,-0.5349017957160864,-0.6614833768319327,0.7652753481620648,-0.7251599736092437,2.312124849939976,1.624249699879952,4.624849939975991,1.687875150060024,K8R
32830,0.011616550385318277,0.21270907331254946,0.24549637201736216,-0.6754631965302164,3.128693268352117,3.413889734998477,3.524398416082851,2.038379530916844,K8V
29563,0.011337121282143247,-0.1924989348626324,0.9392495178659128,-0.7739684882532558,3.301559381659507,2.6141460609545715,4.16862294083821,1.684842539661063,K9A
31255,0.823127334838554,0.4985319234438009,0.5678530714948968,-0.4519702202980962,4.140041593345065,3.913805791073428,3.9120780675091984,2.465429531274996,K9H
59696,0.3323154891246147,0.24838004530028807,0.3891739241771642,-0.5112713397682759,3.502495979630126,3.3300723666577325,3.7153745644599305,2.313974135620477,K9J
14777,-0.2724976656487785,-0.6360044185971442,0.37975331542830076,-0.33003511374676864,2.7682885565405697,1.8953779522230494,3.777086012045747,2.846382892332679,K9K
9922,-0.2789671031876638,-0.1968772430668212,0.07557670657659744,-0.37611224725277154,2.82967143721024,2.9430558355170326,3.515823422697037,2.5427333198951825,K9L
34197,0.03796568147220519,0.16982103362218912,0.8874234213983099,-0.7168544504715328,3.2582390268152177,3.3495628271485804,4.354972658420329,1.8631458899903501,K9V
23721,-0.6166234409603305,-0.5072630765311328,-0.02364262347122803,-0.7444226475187806,2.0859997470595673,2.2572825766198727,3.2257493360313645,1.8210446439863412,L0A
33124,-0.5522091585357747,-0.5267577347667551,-0.04089560308561768,-0.6725648802702271,2.156683975365294,2.220595338727207,3.073904117860162,1.886094674556213,L0B
20316,-0.6154499999787852,-0.5748340485748671,-0.0518932413172869,-0.6985588401314233,2.090076786769049,2.1392006300452846,2.8974207521165583,1.8061626304390628,L0C
30888,-0.33949704074792797,-0.20957413031866748,-0.09820952217916343,-0.6753448107289562,2.8347902097902096,2.9239510489510487,2.905918155918156,1.9638047138047139,L0E
57762,-0.5786189450139536,-0.599403295817683,-0.23568570495696142,-0.5030814672063812,2.076659395450296,2.022402271389495,2.6328381981233338,2.397614348533638,L0G
20367,-1.0287293996859135,-0.4672110970779202,-0.6508851683402562,1.3414111437996268,1.2934649187411007,2.5017430156625915,1.917562724014337,4.559336181077232,L0H
22239,-0.9265700590750483,-0.6703250404494808,-0.8441335310095329,0.27746845958037686,1.524169252214578,2.114483564908494,1.4636449480642115,3.8049822384100005,L0J
57712,-0.3329790990401129,-0.11783204375514628,0.5185348691529317,-0.9243975798762998,2.776666897698919,3.0519995841419463,3.8007000277238703,1.2675873301912948,L0K
64590,-0.5338625762847035,-0.5394464044209474,0.05761035755089022,-0.6464065409342469,2.292986530422666,2.1886669763121227,2.8602260411828455,2.0464313361201425,L0L
51109,-0.4557793306813478,-0.3762365107204212,-0.24162961695388266,-0.663599842165548,2.4635974094582167,2.420728247471091,2.618012483124303,1.9182335792130545,L0M
20307,-0.5479761384651598,-0.5510431855720195,-0.2968662916525829,-0.6278794390471758,2.2015561136553896,2.17575220367361,2.5280937607721476,2.0461909686315063,L0N
23689,-0.7148307160309427,-0.7988644560270167,-0.3188293240294229,-0.4705230075326522,1.7797289881379543,1.512431930431846,2.610663177001984,2.3878171303136475,L0P
91886,-0.6378989782585921,-0.6741114218372221,-0.07063674046752506,-0.4315623251751518,1.929641076986701,1.8764447249853078,2.4700063121694273,2.4217835143547437,L0R
63025,-0.3857517909398812,-0.5066366872003489,0.4283907422023641,-0.7115288717808808,2.564030146767156,2.1878778262594207,3.878175327251091,1.8028877429591432,L0S
19661,-0.06148287244656938,-0.1756732021711002,0.5808073427634404,-0.8405018916532222,3.05681298001119,2.715477340928742,3.9143990641371245,1.4883271451096078,L1A
14285,-0.5013200455054252,-0.5555446899101856,0.7158376540649635,-0.5813309995771089,2.464053202660133,2.090374518725936,3.2788939446972347,2.3338466923346166,L1B
52757,-0.4207239687212312,-0.3603297540697158,-0.4262825251891311,-0.3686777927790813,2.3541520556513826,2.4472581837481284,2.082586197092329,2.721363989612753,L1C
28911,-0.6342433950822522,-0.58218264087126,-0.41374183142492466,-0.2716874653464771,1.969423402857044,1.9672097125661514,1.992528795268237,2.941475562934523,L1E
45107,0.5591849194018885,0.6260410355349503,0.42607615565479834,-0.35826309311958254,3.8790431640321903,3.8128671824772207,3.4766222537521894,2.616290154521471,L1G
55709,0.08523455098095457,0.41504921703527264,-0.14573987662086912,-0.11118396111500842,3.267425371124953,3.4610924626182484,2.8158645820244486,3.04205783625626,L1H
44399,0.35951445770019597,1.0489102990127483,-0.02315069016680556,-0.2667319893320796,3.736818396810739,4.136782359963062,2.9911484492893985,2.8306493389490752,L1J
42660,-0.666991244297398,-0.3072795790172761,-0.6356463469953822,0.2639596687158696,1.8564228785747774,2.5109470229723394,2.0694327238631036,3.7561884669479606,L1K
5911,-0.45737848950955845,-0.8012792896405009,-0.8828551407871764,1.0440714352772795,2.5525291828793772,1.4451023515479615,1.3464726780578582,4.781424462865844,L1L
25006,-1.1047091602100696,-0.86565258308346,-1.0401627569771255,0.17203221921554818,1.1877949292169878,1.375509877629369,1.39106614412541,3.811285291530033,L1M
52398,-0.021645576525096348,-0.22275597674957062,-0.103318047552273,-0.11154491258754158,2.9310660712240924,2.621550440856521,2.8719989312569183,3.190656131913432,L1N
19959,-0.6235009823788769,-0.23322803487499374,-0.7371124909059574,0.49005610368690816,1.8647727842076256,2.5450673881456987,1.6503832857357583,4.1409890275063885,L1P
42529,-0.7704170643171246,-0.526443737071457,-0.7404682408776364,0.5197180383533119,1.610759716899057,2.125537868278116,1.5838604246514143,4.221778080838957,L1R
46873,-0.17164153973338592,-0.029379028901947796,-0.3918556889407335,0.4445545691338723,2.7548268726132314,3.049623450600559,2.2205960787660275,3.7844388027222493,L1S
51277,-0.9007322843738127,-0.23678484644946074,-0.8336653893335801,1.1949071252444572,1.427092068568754,2.7873315521578874,1.482965072059598,4.719289350000975,L1T
59934,-0.46978600421930783,-0.32541643560893635,-0.38007426825339524,0.5604627331165948,2.1861380852270833,2.5749991657489906,2.067507591684186,4.182700971068175,L1V
17035,-0.1419039304788964,-0.2729237351613149,-0.06487325618620488,-0.07608959258180216,3.06181391253302,2.750748459054887,3.119812151452891,3.418080422659231,L1W
23019,-0.7166558383524047,-0.46683373610500034,-0.750310092386333,0.9685593737812241,1.6893001433598331,2.255397714931144,1.5276945132282027,4.5516747035058,L1X
3212,-0.22901340933966374,-0.6021580272204236,-0.05084884114445829,-0.406839227366127,2.9657534246575343,2.0762764632627646,2.971980074719801,2.832503113325031,L1Y
30296,-0.9045614802324728,-0.4026087674420385,-1.15597047941791,1.4600907614195606,1.3353578030102984,2.4316741484024296,1.027000264061262,4.817566675468709,L1Z
18673,0.027354344151180824,0.4203491078419642,0.62701818328651,-0.6246735819929844,3.3207304664488833,3.806297863224977,4.475124511326515,1.9843088951962726,L2A
41810,0.1693643727412101,0.21141721739112646,0.25437642153166706,-0.26374837778648647,3.4542932312843817,3.238005261899067,3.4206888304233436,2.8924659172446785,L2E
29573,0.3342327257334393,0.7129723031125013,0.2276007076494776,-0.360554718221249,3.7847698914550434,4.0876813309437665,3.573090318871944,2.6951273120752037,L2G
30438,-0.38447296276516196,-0.3609675100839411,-0.07680464557980154,-0.07251804334923453,2.6522767593140153,2.4931992903607334,2.792463368158223,3.3356002365464223,L2H
15683,-0.06893832886239877,-0.12205913039494992,0.6621844528511763,-0.5779590541295669,3.1800038257986354,3.1323088694765033,4.300133902952242,2.275457501753491,L2J
33894,0.2549123769942468,0.3150020472665664,0.5391295473501208,-0.3862501509118427,3.5187348793296747,3.512804626187526,3.9928305894848646,2.49778721897681,L2M
32112,0.24378057788683358,-0.1922006750776656,0.9896277201780953,-0.5114049131495704,3.516629297458894,2.788926258096662,4.371543348281016,2.317607125062282,L2N
15754,0.40623023669912406,0.5827028834345563,0.001511002743239812,-0.2541902929147518,3.8441030849308113,4.14402691379967,3.1224450933096355,2.942617747873556,L2P
42237,0.5174675690275113,0.23429282244458655,0.006796780244714344,-0.33779548913421886,3.740322466084239,3.2405947392096977,3.0032199256575987,2.6586168525226697,L2R
20476,0.07014917275776517,0.2752522607649444,0.02611705254810506,-0.06133355112336395,3.1499804649345577,3.208536823598359,2.837126391873413,3.152617698769291,L2S
10710,0.5206127604954248,-0.025254169115592886,0.7016485210793652,-0.21716481825873019,3.8097105508870213,3.192623716153128,4.078244631185807,3.0555555555555554,L2T
18681,0.07031492356918802,0.16109242166393667,-0.06341118257727098,-0.318532065334511,3.430919115679032,3.3897007654836466,2.988169798190675,2.746962154060275,L2V
3260,-0.14412327215705523,-0.10892178184294478,-0.06560978548312886,0.2297332131030674,2.791717791411043,2.5493865030674847,2.6349693251533743,3.5411042944785276,L2W
