Pop2006,Instability_DA06,Deprivation_DA06,Dependency_DA06,Ethniccon_DA06,Instability_q_DA06,Deprivation_q_DA06,Dependency_q_DA06,Ethniccon_q_DA06,PCODE3
622,0.2850130480999999,1.0603871271142862,-0.29354444077142855,0.4811409262857143,4,5,2,4,M6N
735,0.3875203406363637,0.7694674068636363,-0.15937076397727265,1.0943355532954546,4,4,3,4,M6A
791,0.36651880819047616,1.3081007579047619,-0.2840676602857143,1.0565644858730159,4,5,3,5,M6M
753,0.5684481145897436,1.0964513032051282,-0.08336865707692304,1.2442439280000002,4,5,3,4,M3M
657,0.382492319413793,0.11460040005172414,-0.1509565878793104,0.7362967597586207,4,3,3,4,M6B
678,-0.26228129782089554,0.780261420791045,-0.22195853117910447,2.1606624089253734,3,4,3,5,L4T
1660,-0.441716399,0.5252388567499999,-0.7122694239999999,2.5828588055,2,4,2,5,L4V
790,-0.31917986600000003,0.6124641579999999,-0.6015844395,2.6524634875,2,4,2,5,L5P
1024,-0.33750055869999995,0.4245886441000001,-0.6775592538999999,1.5983103425,3,4,2,5,L5S
949,-0.15198244500000002,0.5928047854999999,-0.6397673989999999,2.1116250635000005,3,4,2,5,L5T
788,0.07877169020689657,0.21190736610344826,-0.10068846768965517,0.8661559677931036,3,3,3,4,L4X
702,-0.1670140629782608,-0.07409136289130436,0.24362282215217382,0.35492208860869573,3,3,3,4,L4Y
867,0.05907638593846153,0.05935187887692305,0.0038154742000000006,0.7451435217384615,3,3,3,4,L5A
1145,0.13466596095081967,-0.03808712373770493,-0.009949535901639325,1.3467970021475413,3,3,3,5,L5B
650,-0.300619730923077,-0.10830537142307693,-0.06290790019230771,0.9331820205192309,3,3,3,5,L5C
670,0.5329623465121951,-0.3085587205609756,-0.19632801385365856,-0.0027874404878048794,3,3,3,3,L5G
610,-0.23696933011764704,-0.723990158764706,-0.345543082617647,0.14562377826470585,2,2,2,4,L5H
593,-0.21262155042000003,-0.3356452217799998,-0.17170179187999998,0.1181325514,3,3,3,4,L5J
678,-0.27838038388888886,-0.09981855025925926,-0.0540926167777778,0.5385572272222222,3,3,3,4,L5K
752,-0.6688206622195123,-0.5594430009593497,-0.4599508729349594,0.8159009003008131,2,2,2,4,L5N
932,-1.1304146873703702,-0.4771933419629629,-0.9223027833703706,1.8395527009259258,1,2,1,5,L5W
861,-0.42069387359183663,-0.173665723755102,-0.2012152409795919,1.1200647996530613,2,3,2,5,L4Z
940,-0.2791628,-1.1109729575,3.0547154205,0.8103623085,2,2,3,4,M7R
985,0.19638951044000003,-0.8955173190800001,0.06843808488000001,-0.20103826652,3,1,3,3,M8X
905,0.21320837004347834,-0.5601541939347827,0.09240581849999997,0.10304995589130432,3,2,3,3,M9A
891,-0.5997829027500002,-0.4164619173534481,-0.47352756155172415,1.5106099740775856,2,2,2,5,L5M
882,1.2484781417037039,0.15203581014814813,-0.4147790342222222,0.23451870968518518,5,3,2,4,M8V
572,0.4474068527209303,-0.1649917079534884,-0.28554289360465124,-0.16691849837209302,4,3,3,3,M8W
761,-0.017772433982758604,-0.32104329672413795,0.19823353829310345,0.04385680401724137,3,3,4,3,M9C
651,0.1418381955454546,0.01555120322727272,-0.05178929954545452,-0.19856909254545457,3,3,3,3,L5E
771,-0.8305985072465752,-0.1437773900136986,-0.6257929359726022,1.8257054412465752,1,3,2,5,L5V
1028,-0.32287721802083325,-0.16333024922916664,-0.1684090785,1.5715305988958337,2,3,3,5,L5R
795,0.1253605969090909,0.23432554859090907,0.468788227409091,0.5350481176590908,3,3,4,4,M9R
715,0.8617686092400001,-0.58372677504,-0.54888835488,0.23805091939999998,4,2,2,4,M4R
674,0.33762466673809516,-0.6252448437142858,-0.6182001535714284,0.46857131726190476,3,2,2,4,M5N
696,0.020289682781249967,-0.09070073990625004,0.7192149674687499,0.02839070843750002,3,3,4,3,M9P
703,-0.1441013764516129,0.6646976214032255,-0.12021004833870969,1.2929180355967747,3,4,3,5,M9W
831,-0.36349401655882346,1.0610406260000003,-0.08380582510294113,1.952270434691177,3,5,3,5,M9V
830,-0.2120389743611111,0.9403699594444448,0.11370967819444447,1.223790885305556,3,5,3,5,M9M
722,-0.5228237574567901,0.10048930481481481,-0.289155654419753,0.8647809643333334,2,3,3,4,L6S
988,-0.07104167683333328,0.620029625462963,-0.35432548014814824,1.215364933222222,3,4,2,5,L6T
736,-0.08897086807999996,1.2572591844799998,0.16540132431999996,1.3768972905199999,3,5,4,5,M9L
854,0.1719184865,0.8640117018823529,0.3460900027647058,0.8801152980882354,3,4,4,4,M6L
706,0.5002328313076924,0.5310065546923076,0.05510863461538462,1.161688186076923,4,4,3,5,M3K
1001,0.24117465418604647,2.720600784116279,-0.20360111116279062,1.9551455823488368,4,5,3,5,M3N
777,-0.14237370581481476,1.6477797200370372,0.29565788385185193,1.1354804151481483,3,5,3,5,M3L
668,-0.16117137802040818,-0.7441089618163267,-0.4544425929795919,0.2698234270612245,3,2,2,4,M5M
607,0.03491085228205136,-0.8266156702820513,-0.3088815548205127,0.06173909902564102,3,2,2,4,M4N
795,-0.04424232557971003,0.5648413549855071,-0.562043564173913,1.0905676294492752,3,4,2,5,L6V
848,-0.1120521078125,-0.7415555284374997,-0.04875134031250001,0.8009080015,3,2,3,4,M2P
932,0.6608541803703702,0.00654312922222222,0.08145093064814814,1.5113873226666668,4,3,3,5,M2R
825,0.91242828184,-0.9377217235199999,-0.005882545520000027,-0.055751547719999975,4,1,3,3,M4T
849,-0.34852376663529405,0.20209618618823538,-0.39356610395294117,1.7211035846000002,2,4,2,5,L6Y
911,0.9982277002121211,-0.9884771455757579,-0.5061021926060606,0.14800275593939394,4,1,2,4,M4S
613,-0.694922244063492,-0.3648315628412699,0.13584915042857143,0.5721416019682539,2,3,3,4,M1C
691,-0.5231463442020201,-0.6710071214444445,-0.647679001979798,0.5155777008181819,2,2,2,4,L6H
551,0.6613569929230769,-0.06869893973076921,0.17835177011538467,0.22739895400000001,4,3,3,4,L6K
916,-0.8342418051805557,-0.7539534077083336,-0.8480622897083332,0.8439770136527778,2,2,2,4,L6M
1425,-1.2225428256666664,-0.014654840555555559,-0.37419447718518517,1.766562827222222,1,3,2,5,L6P
696,-0.0014831730294117453,0.14140551273529406,0.09930087000000001,0.5197973005588236,3,3,3,4,L6W
874,-1.1452341992272732,0.10037184593939395,-0.6389399762424244,2.264649474575758,1,4,2,5,L6R
791,0.4663948425,0.568247978,0.06984853750000003,0.3126787445,4,4,3,3,L7V
696,-0.45082905679999996,0.18747452020000008,-0.5867083150615384,1.0334198818769231,2,4,2,5,L6X
3934,1.128209854,-0.7606872835,0.20558727999999998,0.8846541134999999,4,2,4,4,M7Y
1928,2.3655369119999996,-1.4263880113333334,-0.4856978113333333,0.16893018766666668,5,1,2,4,M5W
629,0.7301534119523809,-0.37036067164285713,0.07204871473809525,-0.3427708506904762,4,2,3,3,L7R
740,-0.40454758744444436,-0.7631134939722222,-0.10443333465277777,-0.15312884015277778,2,2,3,3,L7L
630,-0.5353894407868851,-0.8664249664918032,-0.4490158136065573,-0.2455827395409836,2,1,2,3,L7M
647,-0.0010006631600000303,-0.64975453468,0.38405175048000006,-0.41185365108,3,2,4,3,L7N
581,-0.45097244644827594,-0.6415550022413793,-0.1583583350517242,-0.39533503791379326,2,2,3,3,L7P
648,1.0431815094210524,-0.3812819754210527,0.7654501790526315,-0.30346677026315794,4,2,4,3,L7S
804,0.04399748692307693,-0.6728389563461538,0.4077063184230768,-0.4529433441153847,3,2,4,2,L7T
698,-0.6666059263666665,-0.6841091160666666,-0.7336006387555555,0.33534173106666665,2,2,2,4,L9T
619,-0.43849461062962963,0.29890718594444443,-0.2959096471481481,0.28845727922222225,2,4,2,4,L8W
514,0.29252179410344836,1.4768059747931037,-0.07995806403448273,-0.3679700375517242,4,5,3,2,L8H
536,0.22256364560526334,0.6079362344342104,0.29328059517105265,-0.39102447585526323,4,4,3,2,L8K
468,0.7274613099473686,2.2306553802763154,-0.33809618939473696,0.16281894322368426,4,5,2,3,L8L
522,1.0522679441388891,1.6290570115277783,-0.38638149052777787,0.034282831527777766,5,5,2,3,L8M
523,0.3939204553333333,0.5687543853921568,0.3521007927843138,-0.1972317645490196,4,4,3,3,L8V
603,2.0834725765744686,0.17243338019148932,-0.09069479857446808,0.027086770851063827,5,3,3,3,L8P
592,1.7019403650454548,1.3011562496818179,0.06952405231818184,0.3950819775909091,5,5,3,4,L8R
547,2.1603867508857144,1.355242418485714,-0.10395537882857143,0.5342793685428571,5,4,3,4,L8N
811,-0.5010094225625,-0.5448417965625,0.08712401287499999,0.1376252064375,2,2,3,4,L9K
567,0.282998247473684,0.4413596919824562,0.1627156737368421,-0.009508464859649122,4,4,3,3,L9A
622,0.95338865596,0.14619108315999993,-0.1172887732,0.36459036452,4,3,3,4,L8S
576,-0.1464446592125,0.16179087174999998,0.255256558025,0.0034130228375000007,3,3,4,3,L9C
546,0.17431694917499996,0.37640733487500005,0.5107607574249998,-0.36530161895,3,4,4,3,L8T
768,-0.5044014234666666,-0.057606610377777784,0.41180333108888895,0.2188660046444445,2,3,3,4,L9B
619,-0.806308892,-1.016347818,-0.513820732,-0.68035652,1,1,2,2,L9E
569,0.012431381,0.872952907,-1.279312777,-0.271389998,4,5,1,3,L9X
722,-0.280893583,-0.584152574,0.9921412834999997,-0.9828251948947369,3,2,4,1,N0H
716,0.16726500622413784,-0.1680026259827586,-0.33936268093103444,-0.4867890251724138,4,3,3,2,N1E
570,0.4356676506025641,-0.15394550939743593,-0.23432561529487175,-0.2487074618333333,4,3,3,3,N1H
591,-0.4993561990476191,-0.31321066219047616,-0.7063835896666667,0.1772389060952381,2,3,2,4,N1K
593,0.14115492919607842,-0.5641359913725491,-0.03704151200000006,0.01202512066666662,3,2,3,3,N1G
630,-0.8744894655714286,-0.41083157208571414,-0.37222061328571426,-0.5346637458285715,2,2,2,2,N0B
764,-0.5978593158333333,-1.066210997,-0.7908771915,0.010120256833333322,2,1,2,4,N1C
1080,-0.2834403406842105,-0.8209152045263157,-0.7749974596842106,0.21585009657894735,3,2,2,4,N1L
598,-0.71454315665,-0.11911226189999997,0.113997863875,-0.7585631895,2,3,3,2,N0G
666,-0.13923254867999998,-0.582488806,0.03288224415999999,-0.6602971014000001,3,2,3,2,N1M
655,-0.4280864032619047,-0.48938616316666655,-0.5565582736904763,-0.3901857354761905,2,2,2,3,N3C
585,-0.0873441694117647,-0.2248644394117647,-0.025724747058823542,-0.7979826250000001,3,3,3,1,N4W
609,-0.62825862628,-0.5381863614,-0.39682311367999995,-0.6528755322400001,2,2,2,2,N3W
561,-0.4795374841052632,-0.46677218831578954,0.6198552668947367,-0.9765816316315789,2,2,4,1,N0A
527,-0.30436287533333334,0.3328481664444445,0.40103630494444453,-0.7858112453333332,3,4,4,2,N4B
555,0.2082577731081081,0.4549397757567567,0.7497138175675677,-0.818428381108108,4,4,4,1,N3Y
521,-0.690225732,-0.24576096204999995,0.016779320100000022,-0.8065063123499998,2,3,3,2,N0E
509,-0.22521312677272728,0.391760687,0.5191131815454546,-0.7040344052727273,3,4,4,2,N1A
624,-0.8441503528571429,0.11459141938095241,-0.2836638433809523,-0.6110815680000001,2,3,3,2,N0J
764,0.08766909974999997,0.25357634033333337,0.7545042934583334,-0.7898670129166666,3,4,4,2,N4G
595,-0.003021721728571392,0.12462058088571426,0.325237089642857,-0.5570734003285713,3,3,4,2,N3R
600,-0.41374288718749996,0.11611220625,-0.23769493375000003,-0.205073691,2,3,2,3,N3P
718,0.13470166881481482,0.3419009555925924,-0.16765534579629632,-0.48587754377777764,3,3,3,2,N3T
703,-0.7895650273333333,-0.5522900536666667,-0.12917790633333334,-0.4438255656666667,1,2,3,2,N3V
573,0.47829906834693875,1.296585890693877,-0.10572671114285714,-0.5035811725714285,4,5,3,2,N3S
561,-0.34655152850000004,-0.48075620171428574,0.055577031499999985,-0.7334754259285716,3,2,3,2,N3L
677,-0.42572304742105266,-0.44019248478947376,-0.09955608321052632,-0.6268183811578946,3,2,3,2,N3B
714,-0.695792901,-0.7843463170294117,-0.5906138284999999,0.41461598744117645,2,2,2,4,N2T
611,0.8895298301538459,-0.12316479155769236,-0.09530756776923076,0.27197807325,4,3,3,3,N2L
801,-0.43708659456000004,-0.81609772612,-0.34302802036,0.041746718160000015,2,1,3,3,N2V
686,0.9866574814500002,-0.20765203639999993,-0.03473150252499999,0.003102180424999984,4,3,3,3,N2J
756,-0.27406737664102565,-0.7178871682564102,-0.6503401768974358,-0.05379758241025636,3,2,2,3,N2K
673,0.1637661145526316,0.13585400747368423,0.03547486357894733,-0.04294313163157894,3,3,3,3,N2A
526,1.04741537044,-0.029451362360000014,-0.20066432745999993,-0.55019737542,4,3,3,2,N2H
557,0.3474061237272727,0.028235354818181804,0.09275088993939395,-0.48710703875757577,4,3,3,2,N2B
659,1.4323380354166673,0.10814411530555554,-0.12019647183333329,-0.14695329308333335,5,4,2,3,N2G
673,0.7490675038032788,0.387095055147541,-0.1646827669672131,0.10996291037704921,4,4,3,3,N2M
989,-0.15398481202,-0.0059963164999999805,-0.5057905443599999,0.08493738578,3,3,2,3,N2E
918,0.7882291884210526,0.4612088587368423,-0.07638325294736843,0.1384513568421053,4,4,3,3,N2C
789,-0.5673769719999999,-0.43107116532432427,-0.37766901043243245,-0.07693217667567569,2,2,2,3,N2N
1008,-0.1276460582272727,-0.5204365145,-0.5384245881818182,0.014786713136363634,3,2,2,3,N2P
2349,-0.5995851444285715,-0.8506160251428572,-0.8554877087142857,0.015565375285714287,2,1,2,3,N2R
499,-0.654866511,-0.7304133319999999,0.46965537900000004,-0.429888535,2,2,4,2,N3E
684,0.29012833663414644,0.1419878856341463,0.05359910129268292,-0.5549143520487805,4,3,3,2,N3H
763,0.06361687258571437,0.4605926962428572,-0.17509400994285715,-0.25060964488571413,3,4,3,3,N1R
892,-0.8055756610869566,-0.3837096666086957,-0.7169150389565218,0.31785757626086963,2,3,2,4,N1T
1365,-0.7928620645714286,-0.12016585242857143,-0.7846622088571429,-0.14274618085714286,2,3,2,3,N1P
673,-0.005177184205882293,-0.2050551335,-0.12860565044117644,-0.5667690105000001,3,3,3,2,N1S
762,-0.5809090653333334,-0.5395191148666666,-0.4231832840666666,-0.6318491284666667,2,2,2,2,N3A
1827,-1.060349037,-1.484223159,-0.458894638,-0.252780192,1,1,2,3,N2S
609,-0.7313659077222222,-0.3711187263333333,-0.3095242307222222,-0.7801104560555554,2,3,2,2,N0K
626,-0.129786381,-0.5768679894444445,-0.08516850933333336,-0.8321422683333333,3,2,3,2,N4X
680,0.391876445590909,-0.09885090440909092,0.08839161402272723,-0.7370645311818184,4,3,3,2,N5A
882,0.5542723225,-0.12168416249999998,0.9189901193333334,-0.631764829,4,3,4,2,N4Z
498,-0.4686468279142858,-0.3379840806000001,0.11607913002857144,-0.8622531555714286,2,3,3,1,N0M
719,0.28638218756603767,0.1616887130943396,0.017364015339622653,-0.6864498309433963,4,3,3,2,N4S
1102,-0.29366050699999996,-0.43411501083333337,-0.3147944741666666,-0.3559362623333333,3,2,2,3,N4T
924,-0.010723909375,-0.00023495837499998284,-0.11288166262499999,-0.474974836,4,3,3,2,N4V
666,-0.14054969164999997,-0.029788881599999983,-0.23772979240000006,-0.79966279065,3,3,3,2,N5C
514,-0.559568945948718,-0.44251371407692314,-0.06392844474358975,-0.8203123994615383,2,2,3,2,N0L
716,0.08728966596774192,0.35346051983870974,0.01741683570967742,-0.7093504428064515,3,3,3,2,N5P
600,0.22236194141176477,0.33809478388235276,0.3146074790588236,-0.6771505915686274,4,4,4,2,N5R
586,-0.5105201449473684,0.8843203242105262,0.08274019984210532,-0.3352643544210526,2,4,3,3,N5H
669,-0.045769952625,-0.6269765545625,0.5789852690625001,-0.7913223580625001,3,2,4,2,N2Z
547,0.11711757106250001,0.25342400099999995,0.7389411294999999,-0.7906462951875001,4,3,4,2,N4N
538,0.01206784093333337,-0.17161112233333328,1.2523700744666661,-0.9329027012666666,3,3,5,1,N4L
554,-0.13983057471428564,-0.7115698128571429,0.7940237247142858,-1.0501144498571426,3,2,4,1,N5L
467,-0.5287468345,0.011894806863636366,0.29406018836363634,-0.9558500248636362,2,3,4,1,N0P
509,0.24747444327906973,0.8160098017674418,0.2814270643255813,-0.5643491759767443,4,4,4,2,N7M
1025,-0.5243472803571428,-0.9585814993571429,-0.0956020055,-0.48831463335714276,2,1,3,2,N6P
440,-0.14045248715789474,0.6492696067894738,0.4878061225263157,-0.8529279875789474,3,4,4,2,N8A
617,0.00367587682456139,0.6628440747017542,-0.3116469441052631,-0.17347974789473683,3,4,3,3,N5V
791,-0.4193672418,-0.6299953541,-0.14194166629999996,-0.20847334699999998,2,2,3,3,N6M
586,-0.11677073839999999,-0.07769573999999999,0.203023328,-0.409531065,3,3,4,3,N6N
717,0.5895257684615385,0.4595288275230768,-0.25775180753846155,-0.0985688676000001,4,4,3,3,N5Y
567,0.270460537125,0.507622902175,0.43106591065,-0.559247437425,3,4,4,2,N7L
1068,-0.18734475157142855,-0.640881171309524,0.1684750475714286,0.14398988364285717,2,2,3,3,N5X
454,-0.5760865286875,-0.48887133675,0.25213426899999997,-0.8446012638124999,2,2,4,1,N0N
494,0.8754340798070174,1.0882934401403508,0.2961248802807018,-0.61633616377193,4,4,3,2,N7T
590,-0.204800071,-0.8035510274999998,2.078608738,-1.0167960446666666,3,2,4,1,N7W
897,-0.5076263146666667,-0.3621141835833333,0.14199074466666664,-0.7869566836666667,2,3,4,2,N0R
605,-0.14965459676470586,0.045698299352941174,0.08171987147058825,-0.784967757235294,3,3,3,2,N8M
706,-0.3359682350869565,-0.11264944830434784,0.377340453,-0.7281744123043478,3,3,4,2,N9Y
628,-0.49291048899999995,-0.5136982742173913,0.2949724368260869,-0.2737387047391305,2,2,4,3,N9H
577,-0.5246614137727273,-0.023036329590909125,0.15912933140909089,0.0011744740454545605,2,3,4,3,N8R
577,0.3547731371190476,1.1728392953809526,0.3531341711666667,0.14041743714285732,4,4,4,3,N8T
712,-0.4037396344545454,-0.5513245046818182,0.08564252561363635,-0.4278648739545455,2,2,3,2,N8N
2803,-0.24866556680000002,-0.5697469404,0.6858135072,-0.40105649720000003,3,2,3,3,N8P
776,0.5129091524761905,0.03488088707142859,0.5291884625476189,-0.5371794676190474,4,3,4,2,N8S
493,0.8648619952391302,1.067309440456522,-0.045905091717391364,-0.2713636656086956,4,4,3,3,N8Y
581,0.11326521261538464,0.3224470905576924,0.0008550027115384513,-0.3460829012115385,4,4,3,3,N8W
709,-0.4311473768000001,-0.3908556129500001,0.3806481546249999,-0.10531183237499997,2,3,4,3,N9E
603,-0.6275956377428571,-0.7389393767142858,-0.32211045288571427,-0.4460394503428571,2,2,2,3,N9J
653,0.01998838566666668,0.04887490966666667,0.21113195833333329,-0.5559507343333333,4,3,4,2,N8V
576,0.6877025686521739,1.127514045152174,-0.07476351128260873,0.13263020552173924,4,5,3,3,N8X
780,-0.5328371998750001,-0.5286337667500001,0.11956951293750001,0.28534971093749995,2,2,3,4,N9G
483,1.5563522341969698,1.9121560527424246,0.3204313882878789,0.844677681030303,5,5,3,4,N9A
648,1.0628286799142859,1.673513122257143,0.16410073760000005,1.111025880942857,4,5,3,4,N9B
530,1.0958751639999997,1.771147927533334,0.09554465336666666,1.0764626001000002,4,4,3,4,N9C
1409,-0.8821665959999999,-0.7927772686666666,-0.10205349433333333,-0.14031916533333333,1,2,3,3,N9K
603,-0.27606093080645167,-0.3832122327741936,0.2122634666451613,-0.6354167925161289,3,2,3,2,N9V
655,-0.20724956795238098,0.8537144708095238,0.37030713264285714,-0.2726866621428571,3,4,4,3,N8H
547,-0.09683415135714286,-0.17393369412499998,0.3602724745714285,-0.5129121591607143,3,3,4,2,N7S
503,0.07059499828571432,-0.29900205360714294,0.7503833726428571,-0.7525087146428568,3,3,4,2,N7V
519,-0.53634609725,-1.3296440095,0.9473824117499999,-0.85274882625,2,1,5,2,N7X
950,0.18084778830357137,-0.23570274523214282,-0.07088523987499995,0.37142850148214274,3,3,3,4,N6G
694,1.4114847837291669,-0.15419751972916662,-0.18871253275,-0.19434417941666673,4,3,3,3,N6A
610,2.270767557448276,0.4864188671379311,-0.2877213881034482,-0.34156571931034485,5,3,2,3,N6B
547,0.6237583450370369,0.7205773064814814,-0.03519850681481481,-0.5169214953148148,4,4,3,2,N5W
580,0.571246881673913,1.0760832486304346,-0.07474321878260871,-0.3653255774782609,4,4,3,3,N5Z
716,-0.09363833398039216,0.533176907470588,-0.10142293880392156,0.2831199905882353,3,4,3,4,N6E
624,0.6645727853770489,-0.11814836640983606,-0.25121167129508193,-0.5215926168688525,4,3,3,2,N6C
717,-0.03077459275000006,-0.5135790251166666,0.2904210942166666,-0.2356492559,3,2,3,3,N6K
722,0.6643894289629629,0.22410881570370375,0.05213758696296295,-0.21906485566666667,4,4,3,3,N6J
979,0.4247884568965516,-0.3098276649655172,0.1459158316551724,0.062336560534482735,3,3,3,3,N6H
496,0.4935266256875001,0.35912768802083334,0.6208809220416666,-0.7788933944583332,4,4,4,2,N4K
892,0.855116267,0.589679202,-0.826422909,-0.382941658,5,4,1,3,N5B
1550,-0.03135699933333334,-0.45425820866666666,0.09111138299999999,-0.49636945499999996,3,2,4,2,N6L
547,-0.19556242015625003,-0.0015171639687500162,0.14860331071875,-0.74313851128125,3,3,3,2,N7G
529,0.14943699439999997,-0.30747844134999996,1.1248549659,-0.9075697361500001,4,3,4,1,N7A
658,-0.012151847559999993,-0.040192421960000016,0.49012865811999995,-0.84593921184,3,3,4,1,P1H
604,-0.1260911303076923,0.5103342059230769,1.2827584083076926,-1.0470799743076922,3,4,5,1,P0A
592,-0.231181224125,-0.40784457775000005,0.662290347125,-1.0332723176249998,3,3,4,1,P0B
607,-0.08370240552380954,-0.1142814992857143,0.35274070257142853,-0.8579969798095239,3,3,4,1,P1L
564,-0.024942252124999995,0.03890566787499999,0.7971379157499999,-1.012852023375,3,3,4,1,P0C
566,0.26547086200000003,0.47574534506666666,1.0145262287333332,-0.7690564162666665,4,4,5,2,P1P
627,-0.1608209397333334,0.025121775666666638,-0.3866269804,-0.6527543283333335,3,3,2,2,P3L
457,-0.1232052454,-0.1972293954,1.8670236727999998,-1.3031348528,3,3,5,1,P0G
651,-0.2962920140454546,0.39969113327272726,0.6059352052272727,-0.8704776202727273,3,4,4,1,P0H
529,0.2532420338,0.3475791697714287,0.40862089308571437,-0.6114173581714285,4,3,3,2,P1A
640,-0.3225989129000001,-0.6732948726,0.23655338580000002,-0.6090612240000001,2,2,3,2,P1C
507,0.6967868014307691,0.5431990021076922,0.3089990837846153,-0.640672794446154,4,4,3,2,P1B
664,0.12023922294117648,0.7823294471176471,1.0360847059411764,-0.7749983015882353,3,4,5,2,P2B
531,0.30657290485,0.2325543653,0.8565153857000002,-0.91105096205,4,4,4,1,P2A
583,-0.29528149078571436,0.08758221445238099,0.4183915836666666,-0.9650039782857144,3,3,4,1,P0M
445,-0.07900352353846156,0.19233721238461537,0.6139309811538463,-0.8903088458461539,3,4,5,1,P5E
666,0.6931195222244896,-0.13754722295918362,0.3663294638979591,-0.6160661900612245,4,3,4,2,P3E
706,-0.534888844,-0.737357649,-0.018002425,-0.8276714347142856,2,2,3,2,P3G
550,-0.15836678511111113,0.2305014871111111,0.2781693961111111,-0.9972648776666665,3,4,4,1,P0N
578,0.34706701127083334,0.42196595045833346,0.34273046922916656,-0.47371280281249994,4,4,4,2,P3A
661,0.6754508499696968,0.624307293818182,0.22821677054545456,-0.5810894538181819,4,4,3,2,P3B
571,1.5858036216,1.495791731142857,0.07619829040000001,-0.4171014844571428,5,5,3,2,P3C
723,-0.5774248884375001,-0.22302279550000004,-0.17373630149999997,-0.7537703841250001,2,3,3,2,P3N
661,-0.6373434961290322,-0.2642208967419355,-0.25791284251612895,-0.6644128456774194,2,3,3,2,P3P
730,-0.37670742199999996,-0.382033777,0.02538066599999996,-0.8215087551818182,3,3,3,2,P3Y
504,-0.35805336858333336,0.48352698283333334,0.6124266723333333,-0.958916409,3,4,4,1,P0J
511,-0.11022262035714284,0.5239496761428571,0.9310986586428572,-1.107763438857143,3,4,5,1,P0K
545,0.534376222875,0.7442503563749999,0.40929284481249995,-1.0199544911874998,4,4,4,1,P2N
514,-0.28018536921428566,0.5162652762142858,0.38618667007142854,-1.0889802800714286,3,4,4,1,P0L
575,0.20714296696428575,0.4332807696607143,-0.014078328428571405,-0.7748153228035715,4,4,3,2,P4N
836,-0.19471970414285716,0.159434466,-0.3850399424285715,-0.6032519025714286,3,3,2,2,P4P
699,-0.5272518895,-0.3298455793,-0.2959865804,-0.7346798200000002,2,3,2,2,P4R
573,-0.2544807759,0.41887307190000006,1.3317943955000002,-1.1383191376999997,3,4,5,1,P0R
570,-0.23450145037499998,0.35504700625,0.608609461875,-1.128456376375,3,4,4,1,P0S
513,0.23214538434426235,0.3876929903278689,0.5435649339672133,-0.634470576967213,3,3,4,2,P6A
424,-0.4006154986296296,0.4539921015925926,0.5509285139259258,-1.0680850354444447,3,4,4,1,P0T
538,-0.40712823699999995,0.07897498849999994,0.024071526214285727,-1.0198864550714286,3,3,3,1,P0V
419,-0.6235649795714285,-0.37037955200000006,0.6123661544285713,-1.0628455957142857,2,3,4,1,P0W
494,-0.21689114442857146,-0.1228965762857143,0.9925763311428571,-1.1457132807142858,3,3,4,1,P0X
448,-0.25720323133333334,0.9934920523333334,0.8251406096666667,-1.2122400616666666,3,5,5,1,P0Y
488,0.22765499952941176,0.4173389401764705,0.6995512263529413,-0.9194347051764705,4,4,4,1,P5N
482,0.40941398183333333,0.3304344710833333,0.9623103249999998,-0.6665290386249999,4,4,4,2,P6B
486,0.05314269756410258,0.5641103355384615,0.3611896981794872,-0.7721851824615384,3,4,4,2,P6C
597,0.43169149633333326,1.1381363334444445,2.4037657036666666,-0.9459369401111112,4,5,5,1,P5A
467,0.29092125826086945,0.20291403673913042,0.4891891380000001,-0.8797369556666665,4,3,4,2,P7A
536,0.4684936046461541,0.2656439275384615,0.3681752432307691,-0.5785133079384615,4,3,4,2,P7B
533,0.34027502035185175,0.6349187572962965,0.30180106533333334,-0.6318858820555555,4,4,4,2,P7C
506,0.5642313523508772,0.45159438212280706,0.4419034632105263,-0.7839609797192982,4,4,4,2,P7E
659,-0.5869547619166666,-0.6274039392916666,0.0846669525,-0.6659389117916668,2,2,3,2,P7G
566,-0.6999856865833333,-0.5745233173333333,-0.23122209216666667,-0.6884160643333334,2,2,3,2,P7J
660,-0.6407217439999999,-0.7828599354500001,0.06447054125000004,-0.7959832369500001,2,2,3,2,P7K
514,-0.6532785879999999,-0.0903271925,0.23821997775,-0.9247497785000001,2,3,4,1,P7L
518,0.20224401364285713,0.2274555677857142,0.3661899952142857,-0.8569385592857142,4,4,4,1,P8N
584,0.22954444274999997,0.343538589125,-0.99907700975,-0.6077437982499999,4,4,1,2,P8T
449,0.13649958289473685,0.1984504569473684,0.26882802721052634,-0.8897330421052632,4,4,4,1,P9A
507,0.03519778356666663,0.06565935426666665,0.1718969018333333,-0.9395294165999999,3,3,3,1,P9N
